reviewer_name,date,rating,text,developer_reply
Unknown,"August 26, 2024",1,"Jashan Preetmore_vert Flag inappropriateAugust 26, 2024It is fake app I applied dubai visa It take me time of two days . After two day they cancel my visa . Because it can not gave visa on time the reason is that when I tell him for refund they tell us embassy cancel your visa . No any Refusal letter they give me . Please don't use this app .4 people found this review helpfulDid you find this helpful?YesNo","Jashan Preetmore_vert Flag inappropriateAugust 26, 2024It is fake app I applied dubai visa It take me time of two days . After two day they cancel my visa . Because it can not gave visa on time the reason is that when I tell him for refund they tell us embassy cancel your visa . No any Refusal letter they give me . Please don't use this app .4 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"March 28, 2024",5,"Payasvi Pathakmore_vert Flag inappropriateMarch 28, 2024Atlys made getting my Morocco visa effortless. Their prompt service ensured a hassle-free process, and I had my visa quickly. Grateful for their expertise, I highly recommend their services for visa assistance. A seamless experience from start to finish.2 people found this review helpfulDid you find this helpful?YesNo","Payasvi Pathakmore_vert Flag inappropriateMarch 28, 2024Atlys made getting my Morocco visa effortless. Their prompt service ensured a hassle-free process, and I had my visa quickly. Grateful for their expertise, I highly recommend their services for visa assistance. A seamless experience from start to finish.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"October 25, 2024",5,"Lakshya Tyagimore_vert Flag inappropriateOctober 25, 2024Damn what a great app. Got my visas for Vietnam and Cambodia in just 3 days. I was skeptical in the beginning with the negative reviews. And the process was so easy that it made think it was too good to be true. But turns out it actually is that good.1 person found this review helpfulDid you find this helpful?YesNo","Lakshya Tyagimore_vert Flag inappropriateOctober 25, 2024Damn what a great app. Got my visas for Vietnam and Cambodia in just 3 days. I was skeptical in the beginning with the negative reviews. And the process was so easy that it made think it was too good to be true. But turns out it actually is that good.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"October 3, 2024",4,"Sumedhha P Phadtarremore_vert Flag inappropriateShow review historyOctober 3, 2024Thx Rachit for the quick resolution.. managed to sign up from other no. Thank you so much for making the visa process so easy n quick.. Hassel free and quick service with perfect timelines.. great work.. keep up with the same.Did you find this helpful?YesNo","Sumedhha P Phadtarremore_vert Flag inappropriateShow review historyOctober 3, 2024Thx Rachit for the quick resolution.. managed to sign up from other no. Thank you so much for making the visa process so easy n quick.. Hassel free and quick service with perfect timelines.. great work.. keep up with the same.Did you find this helpful?YesNo"
Unknown,"June 21, 2024",5,"Sourav Dossmore_vert Flag inappropriateJune 21, 2024I got to know about Atlys through one of the Ads in social media. The team is very efficient and effective as well. First I got my egypt visa through them in the month of February and they delivered it within the said time frame. Second i used their services for my Schengen Visa, Sanyukta and team are very helpful and they know how to go about. They helped me with the appointment and other documentation( for a charge) and that's it....after 15 days of my appointment I got my Schengen Visa.Did you find this helpful?YesNo","Sourav Dossmore_vert Flag inappropriateJune 21, 2024I got to know about Atlys through one of the Ads in social media. The team is very efficient and effective as well. First I got my egypt visa through them in the month of February and they delivered it within the said time frame. Second i used their services for my Schengen Visa, Sanyukta and team are very helpful and they know how to go about. They helped me with the appointment and other documentation( for a charge) and that's it....after 15 days of my appointment I got my Schengen Visa.Did you find this helpful?YesNo"
Unknown,"September 24, 2024",4,"Karthik Sairammore_vert Flag inappropriateSeptember 24, 2024I got my visa a bit delayed. There was a clerical error too. But the support I received on immigration issues faced was really heart warming. One star is reduced only for the clerical error which could have been avoidedDid you find this helpful?YesNo","Karthik Sairammore_vert Flag inappropriateSeptember 24, 2024I got my visa a bit delayed. There was a clerical error too. But the support I received on immigration issues faced was really heart warming. One star is reduced only for the clerical error which could have been avoidedDid you find this helpful?YesNo"
Unknown,"May 30, 2024",5,"chandrika prasadmore_vert Flag inappropriateMay 30, 2024Wonderful experience with them as they helped me in every step of my journey. There app is usually really good and user friendly. Highly recommended.Did you find this helpful?YesNo","chandrika prasadmore_vert Flag inappropriateMay 30, 2024Wonderful experience with them as they helped me in every step of my journey. There app is usually really good and user friendly. Highly recommended.Did you find this helpful?YesNo"
Unknown,"December 13, 2022",1,"Arjun R Narayanaswamymore_vert Flag inappropriateShow review historyDecember 13, 2022Please note that this is a fraudulent company that does not actually do any work on your visa unless you raise a customer support ticket. I appled Dec 5 for a visa. They told me it woild be due Dec 10. No update duing that period. Finally I managed to get hold of them on Dec 12 ... And this is the message they sent me [personal details removed] Hello A, Can you change your travel date, we haven't yet applied to your E-visa cause because .......... can you Confirm this? Regards1 person found this review helpfulDid you find this helpful?YesNo","Arjun R Narayanaswamymore_vert Flag inappropriateShow review historyDecember 13, 2022Please note that this is a fraudulent company that does not actually do any work on your visa unless you raise a customer support ticket. I appled Dec 5 for a visa. They told me it woild be due Dec 10. No update duing that period. Finally I managed to get hold of them on Dec 12 ... And this is the message they sent me [personal details removed] Hello A, Can you change your travel date, we haven't yet applied to your E-visa cause because .......... can you Confirm this? Regards1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"June 25, 2024",1,"Rahul Sawantmore_vert Flag inappropriateJune 25, 2024I'm extremely disappointed with service provided.  It costed me thousands of rupees and immense emotional distress. I had informed the team I need to visit Dubai as my son is undergoing Surgery. All this happened because the company cannot handle a simple copy and paste. Twice!!!! - The issues were as follows 1) Timely response, 2) Repetitive mistakes in copy and pasting 3) No opertional contact number I would love to talk in details about this. A strong request to provide complete refund.1 person found this review helpfulDid you find this helpful?YesNo","Rahul Sawantmore_vert Flag inappropriateJune 25, 2024I'm extremely disappointed with service provided.  It costed me thousands of rupees and immense emotional distress. I had informed the team I need to visit Dubai as my son is undergoing Surgery. All this happened because the company cannot handle a simple copy and paste. Twice!!!! - The issues were as follows 1) Timely response, 2) Repetitive mistakes in copy and pasting 3) No opertional contact number I would love to talk in details about this. A strong request to provide complete refund.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"December 2, 2024",1,"Bunnymore_vert Flag inappropriateDecember 2, 2024They have pathetic customer support, they did not even reply at all, I got a mail stating that Visa has been approved but I was not able to see the visa , So I tried contacting them but even after days I did not get any response from their team, Its waste of money3 people found this review helpfulDid you find this helpful?YesNo","Bunnymore_vert Flag inappropriateDecember 2, 2024They have pathetic customer support, they did not even reply at all, I got a mail stating that Visa has been approved but I was not able to see the visa , So I tried contacting them but even after days I did not get any response from their team, Its waste of money3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"May 2, 2024",5,"Rajat Sachdevamore_vert Flag inappropriateShow review historyMay 2, 2024Best experience! Atlys provided quick assistance and completed visa on time. What an amazing team! I have used them for my 3 international visas. I will like to get visa assistance from them again and again.Did you find this helpful?YesNo","Rajat Sachdevamore_vert Flag inappropriateShow review historyMay 2, 2024Best experience! Atlys provided quick assistance and completed visa on time. What an amazing team! I have used them for my 3 international visas. I will like to get visa assistance from them again and again.Did you find this helpful?YesNo"
Unknown,"June 28, 2024",5,"KAUSTUBH AGRAWALmore_vert Flag inappropriateJune 28, 2024Had applied for a Greece visa with Atlys. Sanyukta helped us with the appointments and arrangement of the documents as well. Everything went quite smooth and we didn't had to hassle around for the documents as it was taken care for by sanyukta. It was an overall wonderful experience and an excellent service by Team AtlysDid you find this helpful?YesNo","KAUSTUBH AGRAWALmore_vert Flag inappropriateJune 28, 2024Had applied for a Greece visa with Atlys. Sanyukta helped us with the appointments and arrangement of the documents as well. Everything went quite smooth and we didn't had to hassle around for the documents as it was taken care for by sanyukta. It was an overall wonderful experience and an excellent service by Team AtlysDid you find this helpful?YesNo"
Unknown,"December 3, 2024",5,"Ritik Singhmore_vert Flag inappropriateDecember 3, 2024If you want a visa for any country, this is the right place. The Atlys team is professional and helps you throughout the process. Loved the service. Got my schengen visa with ease because of Atlys team. Highly recommended 🙌Did you find this helpful?YesNo","Ritik Singhmore_vert Flag inappropriateDecember 3, 2024If you want a visa for any country, this is the right place. The Atlys team is professional and helps you throughout the process. Loved the service. Got my schengen visa with ease because of Atlys team. Highly recommended 🙌Did you find this helpful?YesNo"
Unknown,"March 25, 2024",1,"Shreedhar Dasarimore_vert Flag inappropriateShow review historyMarch 25, 2024My Singapore Visa delivery date was 21st Mar 2023 and Still, I didn't get my visa yet. It should have delivered by 21st as per the App and still showing as ""Passport picked up "" from past 4 to 5 days. You guys are unfit for Visa services. You may manage e-visa only.5 people found this review helpfulDid you find this helpful?YesNoAtlysApril 9, 2024We're sorry for the inconvenience. Please email us at reviews-help@atlys.com with details. Our team is dedicated to addressing concerns and ensuring a positive experience.","Shreedhar Dasarimore_vert Flag inappropriateShow review historyMarch 25, 2024My Singapore Visa delivery date was 21st Mar 2023 and Still, I didn't get my visa yet. It should have delivered by 21st as per the App and still showing as ""Passport picked up "" from past 4 to 5 days. You guys are unfit for Visa services. You may manage e-visa only.5 people found this review helpfulDid you find this helpful?YesNoAtlysApril 9, 2024We're sorry for the inconvenience. Please email us at reviews-help@atlys.com with details. Our team is dedicated to addressing concerns and ensuring a positive experience."
Unknown,"May 3, 2024",5,"Rohit Navagaremore_vert Flag inappropriateShow review historyMay 3, 2024A quick and hassle free experience for Visa Application. I had applied for Switzerland Visa and thanks to Sanyukta and team, all my queries and minutest of questions were clarified promptly. Would totally recommend Atlys and will personally use it going forward for any Visa application.Did you find this helpful?YesNo","Rohit Navagaremore_vert Flag inappropriateShow review historyMay 3, 2024A quick and hassle free experience for Visa Application. I had applied for Switzerland Visa and thanks to Sanyukta and team, all my queries and minutest of questions were clarified promptly. Would totally recommend Atlys and will personally use it going forward for any Visa application.Did you find this helpful?YesNo"
Unknown,"April 22, 2023",1,"melanie bosenmore_vert Flag inappropriateApril 22, 2023This is just a scam app please do not use! I got scammed when I applied for 3 visas and got only 1, I was stranded in a foreign country because of atlys. No response from customer support as well. I will sue.11 people found this review helpfulDid you find this helpful?YesNoAtlysApril 25, 2023We apologize for the inconvenience you've experienced, We take your feedback seriously and will ensure to avoid such issues. At Atlys, we're committed to providing a delightful and efficient visa application experience for our users, and we regret that we didn't meet your expectations this time.","melanie bosenmore_vert Flag inappropriateApril 22, 2023This is just a scam app please do not use! I got scammed when I applied for 3 visas and got only 1, I was stranded in a foreign country because of atlys. No response from customer support as well. I will sue.11 people found this review helpfulDid you find this helpful?YesNoAtlysApril 25, 2023We apologize for the inconvenience you've experienced, We take your feedback seriously and will ensure to avoid such issues. At Atlys, we're committed to providing a delightful and efficient visa application experience for our users, and we regret that we didn't meet your expectations this time."
Unknown,"April 5, 2024",5,"Suraj Jacobmore_vert Flag inappropriateApril 5, 2024Atlys team provided an incredible service as was expected from them. I had availed their services for my tourist visa to U.S. & the kind of support and guidance offered by their team was incredible especially worth mentioning is the support from Karan & Snehasish. Right from starting the WhatsApp group to the preparation and constant reminders all helped me in my pursuit. Thank you Atlys and hope to get you support for my future visas as well.Did you find this helpful?YesNo","Suraj Jacobmore_vert Flag inappropriateApril 5, 2024Atlys team provided an incredible service as was expected from them. I had availed their services for my tourist visa to U.S. & the kind of support and guidance offered by their team was incredible especially worth mentioning is the support from Karan & Snehasish. Right from starting the WhatsApp group to the preparation and constant reminders all helped me in my pursuit. Thank you Atlys and hope to get you support for my future visas as well.Did you find this helpful?YesNo"
Unknown,"November 14, 2024",1,"aashish vyasmore_vert Flag inappropriateNovember 14, 2024Literally the most pathetic service ever. The concierge did not know about the latest form and I ended up paying 3k extra. He said all okay and did not get the visa either. Pathetic service and support2 people found this review helpfulDid you find this helpful?YesNo","aashish vyasmore_vert Flag inappropriateNovember 14, 2024Literally the most pathetic service ever. The concierge did not know about the latest form and I ended up paying 3k extra. He said all okay and did not get the visa either. Pathetic service and support2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"October 19, 2022",1,"Ila Vyasmore_vert Flag inappropriateOctober 19, 2022Their is no Phone support. My Egypt visa I don't have update. My tickets and hotel bookings all are done but they don't reply to my emails. I have no idea if they have even submitted my visa. I leave in two days and I don't what to. Very unreachable customer support.2 people found this review helpfulDid you find this helpful?YesNo","Ila Vyasmore_vert Flag inappropriateOctober 19, 2022Their is no Phone support. My Egypt visa I don't have update. My tickets and hotel bookings all are done but they don't reply to my emails. I have no idea if they have even submitted my visa. I leave in two days and I don't what to. Very unreachable customer support.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"August 12, 2024",1,"Ayush Gargmore_vert Flag inappropriateAugust 12, 2024Fake promises, gimmicky marketing, so many backend issues and inability to handle traffic. Don't trust this app and the team. The founder of the platform wasted everyone's time with false promises of free visas and made a big scam on 9th August 2024. These people cannot be trusted with your sensitive information like passport, aadhar and other financial documents like salary slips and bank account statements. Their customer support is not of any use either just like the platform.3 people found this review helpfulDid you find this helpful?YesNo","Ayush Gargmore_vert Flag inappropriateAugust 12, 2024Fake promises, gimmicky marketing, so many backend issues and inability to handle traffic. Don't trust this app and the team. The founder of the platform wasted everyone's time with false promises of free visas and made a big scam on 9th August 2024. These people cannot be trusted with your sensitive information like passport, aadhar and other financial documents like salary slips and bank account statements. Their customer support is not of any use either just like the platform.3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"January 9, 2024",1,"Anandh Ranganathanmore_vert Flag inappropriateJanuary 9, 2024Incompetent,irresponsible,horrible people,totally RUINED my vacation!I applied for Vietnam visas for my entire family thru Atlys for travel on December 20th 2023.At first,the app said the visas had been cancelled.I contacted them (with screenshots) and they said that it was a tech glitch and to ignore it.Then they said that my travel date was now 20th Jan 2024!I said that wasn't possible,I was travelling in Dec 2023!Then they said they would correct the date...and confirmed the same with me.Ther3 people found this review helpfulDid you find this helpful?YesNo","Anandh Ranganathanmore_vert Flag inappropriateJanuary 9, 2024Incompetent,irresponsible,horrible people,totally RUINED my vacation!I applied for Vietnam visas for my entire family thru Atlys for travel on December 20th 2023.At first,the app said the visas had been cancelled.I contacted them (with screenshots) and they said that it was a tech glitch and to ignore it.Then they said that my travel date was now 20th Jan 2024!I said that wasn't possible,I was travelling in Dec 2023!Then they said they would correct the date...and confirmed the same with me.Ther3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"October 22, 2024",5,"Akshay Avhadmore_vert Flag inappropriateOctober 22, 2024Seamless Visa Experience, The atlys team was responsive and attentive. Absolutely they are reliable you can surely bank on them. Highly recommendDid you find this helpful?YesNo","Akshay Avhadmore_vert Flag inappropriateOctober 22, 2024Seamless Visa Experience, The atlys team was responsive and attentive. Absolutely they are reliable you can surely bank on them. Highly recommendDid you find this helpful?YesNo"
Unknown,"June 18, 2024",1,"Naman Sharmamore_vert Flag inappropriateJune 18, 2024They give a time guarantee but don't stick to it and don't even share updates. My visa was guaranteed by 12 june but I'm still waiting to get it and they don't even respond on calls or mail3 people found this review helpfulDid you find this helpful?YesNo","Naman Sharmamore_vert Flag inappropriateJune 18, 2024They give a time guarantee but don't stick to it and don't even share updates. My visa was guaranteed by 12 june but I'm still waiting to get it and they don't even respond on calls or mail3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"December 16, 2022",5,"Rahul Uberoimore_vert Flag inappropriateDecember 16, 2022Beautiful and simple interface. Super convinient and efficient got everything on time. Thank you!2 people found this review helpfulDid you find this helpful?YesNo","Rahul Uberoimore_vert Flag inappropriateDecember 16, 2022Beautiful and simple interface. Super convinient and efficient got everything on time. Thank you!2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"November 8, 2022",1,"Mukesh Jadwanimore_vert Flag inappropriateNovember 8, 2022Horrible experience with Malaysia E Visa Applications. Unprofessional and zero support. This app puts u in crisis situation. Beware. Amount deducted for Visa applications but no payment receipt is shared till date. Neither any update on Visa status. No helpline support and totally dissatisfied.2 people found this review helpfulDid you find this helpful?YesNoAtlysNovember 11, 2022Hi Mukesh, We apologize for the inconvenience. The Malaysia E-Visa website had been going through maintenance, due to which their online process had been halted. We do send payment confirmation receipts to the email registered with us when creating the account.","Mukesh Jadwanimore_vert Flag inappropriateNovember 8, 2022Horrible experience with Malaysia E Visa Applications. Unprofessional and zero support. This app puts u in crisis situation. Beware. Amount deducted for Visa applications but no payment receipt is shared till date. Neither any update on Visa status. No helpline support and totally dissatisfied.2 people found this review helpfulDid you find this helpful?YesNoAtlysNovember 11, 2022Hi Mukesh, We apologize for the inconvenience. The Malaysia E-Visa website had been going through maintenance, due to which their online process had been halted. We do send payment confirmation receipts to the email registered with us when creating the account."
Unknown,"March 6, 2024",5,"Prasanna Rmore_vert Flag inappropriateMarch 6, 2024I had a great experience with this app!! Highly recommend since i am avid traveler and keep traveling by beyond my comfort zone.1 person found this review helpfulDid you find this helpful?YesNo","Prasanna Rmore_vert Flag inappropriateMarch 6, 2024I had a great experience with this app!! Highly recommend since i am avid traveler and keep traveling by beyond my comfort zone.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 26, 2024",5,"sameer sreejeshmore_vert Flag inappropriateFebruary 26, 2024I applied for a UAE visa through Atlys on February 21, 2024. They assured me of receiving the visa by February 23rd. According to their policy, if the visa is not received on time, there is no need to pay the service charges of 1600 INR; only the actual visa charges need to be paid during application. Although I received the visa on February 26th, they waived their service charges.Did you find this helpful?YesNo","sameer sreejeshmore_vert Flag inappropriateFebruary 26, 2024I applied for a UAE visa through Atlys on February 21, 2024. They assured me of receiving the visa by February 23rd. According to their policy, if the visa is not received on time, there is no need to pay the service charges of 1600 INR; only the actual visa charges need to be paid during application. Although I received the visa on February 26th, they waived their service charges.Did you find this helpful?YesNo"
Unknown,"April 5, 2024",5,"Kavish Wadhwamore_vert Flag inappropriateApril 5, 2024Impressed with the promptness with which the visa handlers revert to your queries, especially Sanyukta in our case. And since we got our visa right on time, five stars for the service, and the system they have in place.2 people found this review helpfulDid you find this helpful?YesNo","Kavish Wadhwamore_vert Flag inappropriateApril 5, 2024Impressed with the promptness with which the visa handlers revert to your queries, especially Sanyukta in our case. And since we got our visa right on time, five stars for the service, and the system they have in place.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"September 27, 2022",5,"Mihir Vaidyamore_vert Flag inappropriateSeptember 27, 2022Had a great experience using this App, interface is simple and straightforward. Also special shoutout to their Customer relations team! 😁9 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 28, 2022Hi Mihir, Glad we could help you. Thank you for the shoutout :)","Mihir Vaidyamore_vert Flag inappropriateSeptember 27, 2022Had a great experience using this App, interface is simple and straightforward. Also special shoutout to their Customer relations team! 😁9 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 28, 2022Hi Mihir, Glad we could help you. Thank you for the shoutout :)"
Unknown,"April 1, 2024",5,"Amritanshu Tiwarimore_vert Flag inappropriateApril 1, 2024I have availed Atlys services for applying visa on multiple times and everytime I have received the visa before committed timeline. Good Service support to answer all queries and user-friendly app for easy visa application online.1 person found this review helpfulDid you find this helpful?YesNo","Amritanshu Tiwarimore_vert Flag inappropriateApril 1, 2024I have availed Atlys services for applying visa on multiple times and everytime I have received the visa before committed timeline. Good Service support to answer all queries and user-friendly app for easy visa application online.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"February 1, 2023",5,"Chenghun Phukonmore_vert Flag inappropriateShow review historyFebruary 1, 2023I doubt it to be genuine or not but when I applied for Egypt Visa, I received it within 12 hours and Thanks to Atlys that I am done with the trip successfully... I got the visa at reasonable cost and far easy to get than going to any offline visa agent who demand high price..1 person found this review helpfulDid you find this helpful?YesNoAtlysFebruary 7, 2023Hi, Thank you for sharing your feedback. We are delighted that you liked our service.","Chenghun Phukonmore_vert Flag inappropriateShow review historyFebruary 1, 2023I doubt it to be genuine or not but when I applied for Egypt Visa, I received it within 12 hours and Thanks to Atlys that I am done with the trip successfully... I got the visa at reasonable cost and far easy to get than going to any offline visa agent who demand high price..1 person found this review helpfulDid you find this helpful?YesNoAtlysFebruary 7, 2023Hi, Thank you for sharing your feedback. We are delighted that you liked our service."
Unknown,"November 22, 2024",1,"Vedant Singhmore_vert Flag inappropriateNovember 22, 2024Terrible experience, way more delay in application to embassy results in my visa rejection which cancelled my travel plans which were booked for almost 6 lakh INR. Never ever getting the visa done through them.1 person found this review helpfulDid you find this helpful?YesNo","Vedant Singhmore_vert Flag inappropriateNovember 22, 2024Terrible experience, way more delay in application to embassy results in my visa rejection which cancelled my travel plans which were booked for almost 6 lakh INR. Never ever getting the visa done through them.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"May 2, 2023",5,"Mandar Mitbawkarmore_vert Flag inappropriateShow review historyMay 2, 2023Applying for UAE Visit Visa was a breeze. Streamlined process, very fast; got visa in 4 days during Eid holidays in UAE, when other travel agents said process will start after Eid. Minimal documentation and involvement compared to a resident relative sponsoring visitor from UAE. Overall a very pleasant experience! Keep up the good work. I would recommend Atlys to everyone for their travel needs.Did you find this helpful?YesNoAtlysMay 2, 2023Thank you for sharing your experience with Atlys and recommending us. We look forward to continuing to assist you with any future visa-related needs :)","Mandar Mitbawkarmore_vert Flag inappropriateShow review historyMay 2, 2023Applying for UAE Visit Visa was a breeze. Streamlined process, very fast; got visa in 4 days during Eid holidays in UAE, when other travel agents said process will start after Eid. Minimal documentation and involvement compared to a resident relative sponsoring visitor from UAE. Overall a very pleasant experience! Keep up the good work. I would recommend Atlys to everyone for their travel needs.Did you find this helpful?YesNoAtlysMay 2, 2023Thank you for sharing your experience with Atlys and recommending us. We look forward to continuing to assist you with any future visa-related needs :)"
Unknown,"November 15, 2024",5,"Harsh Dangayachmore_vert Flag inappropriateNovember 15, 2024Amazing Experience with my Singapore Visa. Got the Visa 11 days before the guaranteed date. Atlys's support team is amazing helped me at every step. Picked my passport from my address thanks for the hassle free experience.1 person found this review helpfulDid you find this helpful?YesNo","Harsh Dangayachmore_vert Flag inappropriateNovember 15, 2024Amazing Experience with my Singapore Visa. Got the Visa 11 days before the guaranteed date. Atlys's support team is amazing helped me at every step. Picked my passport from my address thanks for the hassle free experience.1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"March 15, 2024",5,"Finn Leadmore_vert Flag inappropriateShow review historyMarch 15, 2024""Life-Saver for Visa Processing!"" Rating: ⭐️⭐️⭐️⭐️⭐️ I cannot express enough gratitude for the ATLYS Express Visa Service! Getting my visa in just 4-5 hours seemed like a dream, but thanks to their efficient service, it became a reality. The app's interface is user-friendly, making the entire process smooth and stress-free. The speed at which they processed my visa application was astounding, and their attention to detail ensured everything was accurate. I highly recommend ATLYS app to anyone1 person found this review helpfulDid you find this helpful?YesNo","Finn Leadmore_vert Flag inappropriateShow review historyMarch 15, 2024""Life-Saver for Visa Processing!"" Rating: ⭐️⭐️⭐️⭐️⭐️ I cannot express enough gratitude for the ATLYS Express Visa Service! Getting my visa in just 4-5 hours seemed like a dream, but thanks to their efficient service, it became a reality. The app's interface is user-friendly, making the entire process smooth and stress-free. The speed at which they processed my visa application was astounding, and their attention to detail ensured everything was accurate. I highly recommend ATLYS app to anyone1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"January 30, 2024",1,"Mohammad Shakirmore_vert Flag inappropriateJanuary 30, 2024Pathetic app and pathetic service. It was fine before and past 3 months the company is fooling people. All that they do is create a login in the official portal and blindly upload documents even withou verifying. Please avoid using the app and the service.3 people found this review helpfulDid you find this helpful?YesNo","Mohammad Shakirmore_vert Flag inappropriateJanuary 30, 2024Pathetic app and pathetic service. It was fine before and past 3 months the company is fooling people. All that they do is create a login in the official portal and blindly upload documents even withou verifying. Please avoid using the app and the service.3 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"December 1, 2022",4,"Ilya Katzmore_vert Flag inappropriateDecember 1, 2022Used the app to get a visa to Turkey. Worked very well, got visa in just a few minutes. Minus one star for steep price, it cost 30% extra1 person found this review helpfulDid you find this helpful?YesNo","Ilya Katzmore_vert Flag inappropriateDecember 1, 2022Used the app to get a visa to Turkey. Worked very well, got visa in just a few minutes. Minus one star for steep price, it cost 30% extra1 person found this review helpfulDid you find this helpful?YesNo"
Unknown,"July 23, 2024",5,"Bikashjyoti Dekamore_vert Flag inappropriateShow review historyJuly 23, 2024Thanks atlys for your valuable service. Only one suggestion would be to assign a dedicated person from atlys having phone number to the customer. As we need to wait for the call .Did you find this helpful?YesNo","Bikashjyoti Dekamore_vert Flag inappropriateShow review historyJuly 23, 2024Thanks atlys for your valuable service. Only one suggestion would be to assign a dedicated person from atlys having phone number to the customer. As we need to wait for the call .Did you find this helpful?YesNo"
Unknown,"September 13, 2024",5,"Mihir Sharmamore_vert Flag inappropriateSeptember 13, 2024Exceptional customer care when things went a bit off path.. very smooth experience overall. Highly recommendDid you find this helpful?YesNo","Mihir Sharmamore_vert Flag inappropriateSeptember 13, 2024Exceptional customer care when things went a bit off path.. very smooth experience overall. Highly recommendDid you find this helpful?YesNo"
Unknown,"April 25, 2024",5,"Jotish Sutharmore_vert Flag inappropriateShow review historyApril 25, 2024I was worried after reading the reviews but got my visa on the promised time and no delay. Overall smooth experience and on the app they could mention the expected time frame for each step to avoid confusion and affirmationDid you find this helpful?YesNo","Jotish Sutharmore_vert Flag inappropriateShow review historyApril 25, 2024I was worried after reading the reviews but got my visa on the promised time and no delay. Overall smooth experience and on the app they could mention the expected time frame for each step to avoid confusion and affirmationDid you find this helpful?YesNo"
Unknown,"September 19, 2022",5,"Gautam Kathuriamore_vert Flag inappropriateSeptember 19, 2022Had a very smooth experience applying for a thailand visa through Atlys. Simplified a process which is often laborious. Very good customer support as well. Would 100% recommend4 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 19, 2022Hi Gautam, Thank you for sharing your feedback. Any suggestions are welcome :)","Gautam Kathuriamore_vert Flag inappropriateSeptember 19, 2022Had a very smooth experience applying for a thailand visa through Atlys. Simplified a process which is often laborious. Very good customer support as well. Would 100% recommend4 people found this review helpfulDid you find this helpful?YesNoAtlysSeptember 19, 2022Hi Gautam, Thank you for sharing your feedback. Any suggestions are welcome :)"
Unknown,"July 30, 2023",5,"Sruthi Vallabhanenimore_vert Flag inappropriateJuly 30, 2023I wanted to apply for an Egypt visa just 2 days before I was traveling there however in the website, it advised it would take 5 to 7 days. Mohawk from Altys convinced me over the chat that he will get it expedited once I apply. The process was very easy and just took me around 7 minutes to apply for 3 visas ( for myself and my family members). As promised, Mohawk delivered the approved visas within a day. Absolutely wonderful experience, and I definitely recommend trying their servicesDid you find this helpful?YesNo","Sruthi Vallabhanenimore_vert Flag inappropriateJuly 30, 2023I wanted to apply for an Egypt visa just 2 days before I was traveling there however in the website, it advised it would take 5 to 7 days. Mohawk from Altys convinced me over the chat that he will get it expedited once I apply. The process was very easy and just took me around 7 minutes to apply for 3 visas ( for myself and my family members). As promised, Mohawk delivered the approved visas within a day. Absolutely wonderful experience, and I definitely recommend trying their servicesDid you find this helpful?YesNo"
Unknown,"October 8, 2022",1,"Siddhant Guptamore_vert Flag inappropriateOctober 8, 2022Singapore evisa application was promoted in the marketing content, hence downloaded the app to process the same. But it's still not possible. Hence the rating, will update the rating when the mismatch is handled.2 people found this review helpfulDid you find this helpful?YesNo","Siddhant Guptamore_vert Flag inappropriateOctober 8, 2022Singapore evisa application was promoted in the marketing content, hence downloaded the app to process the same. But it's still not possible. Hence the rating, will update the rating when the mismatch is handled.2 people found this review helpfulDid you find this helpful?YesNo"
Unknown,"August 8, 2023",1,"Rahul Guptamore_vert Flag inappropriateShow review historyAugust 8, 2023I should have read their reviews before using it. FRAUD APP - DONT USE IT. The guys will take the fees and mostly will send you that the VISA IS REJECTED. Never in my life is my visa rejected till now I applied to 40 countries. They don't even tell why my visa was rejected. They just say you talk to authority. Absolutely insane of how they are running this fraud. They act as if they don't care and don't know what happened.2 people found this review helpfulDid you find this helpful?YesNo","Rahul Guptamore_vert Flag inappropriateShow review historyAugust 8, 2023I should have read their reviews before using it. FRAUD APP - DONT USE IT. The guys will take the fees and mostly will send you that the VISA IS REJECTED. Never in my life is my visa rejected till now I applied to 40 countries. They don't even tell why my visa was rejected. They just say you talk to authority. Absolutely insane of how they are running this fraud. They act as if they don't care and don't know what happened.2 people found this review helpfulDid you find this helpful?YesNo"
